file_name,camera,image_path,overlay_path,label_path,crop_left,crop_top,suggested_bbox_xywh,component_bbox_xywh,component_angle_degrees,component_trust_score,label_written,review_code,review_note
cam3_ts1767841057478.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1767841057478.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1767841057478.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1767841057478.txt,0,418,"142,1070,50,126","148,1086,37,93",71.06,0.6022,1,1,
cam3_ts1767963350823.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1767963350823.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1767963350823.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1767963350823.txt,512,418,"1547,562,231,88","1577,573,171,65",9.73,0.131,0,0,
cam3_ts1767963365321.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1767963365321.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1767963365321.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1767963365321.txt,0,418,"108,1036,165,212","129,1063,122,157",52.82,0.7335,1,1,
cam3_ts1767978623188.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1767978623188.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1767978623188.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1767978623188.txt,626,418,"1618,564,282,89","1655,576,209,66",2.48,0.0376,0,0,
cam3_ts1768085925657.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1768085925657.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1768085925657.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1768085925657.txt,199,418,"1093,526,154,94","1113,538,114,70",13.85,0.1355,0,1,
cam3_ts1768465666674.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1768465666674.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1768465666674.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1768465666674.txt,1056,418,"1579,481,153,246","1599,513,113,182",59.83,0.9359,1,1,
cam3_ts1768819678306.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1768819678306.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1768819678306.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1768819678306.txt,0,418,"372,484,54,284","379,521,40,210",81.1,0.9236,1,1,
cam3_ts1768876679094.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1768876679094.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1768876679094.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1768876679094.txt,628,418,"1619,564,279,89","1655,575,207,66",2.56,0.0377,0,1,
cam3_ts1769149362149.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1769149362149.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1769149362149.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1769149362149.txt,436,418,"1383,536,140,77","1401,546,104,57",9.28,0.108,0,1,
cam3_ts1769270582328.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1769270582328.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1769270582328.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1769270582328.txt,1248,418,"1976,516,48,211","1991,544,19,156",87.81,1.0449,1,0,"The red box is not on a crack. It falls on the boundary between a bright band and a dark region, which appears to be a frequent false-positive pattern."
cam3_ts1769299363365.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1769299363365.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1769299363365.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1769299363365.txt,1248,418,"1976,518,48,213","1991,545,19,158",87.9,1.0384,1,0,"The red box is not on a crack. It falls on the boundary between a bright band and a dark region, which appears to be a frequent false-positive pattern."
cam3_ts1769306851440.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1769306851440.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1769306851440.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1769306851440.txt,1248,418,"1976,518,48,211","1991,545,19,156",87.86,1.0453,1,0,"The red box is not on a crack. It falls on the boundary between a bright band and a dark region, which appears to be a frequent false-positive pattern."
cam3_ts1769385756956.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1769385756956.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1769385756956.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1769385756956.txt,1248,418,"1976,533,48,161","1991,554,18,119",87.57,0.8779,1,0,"The red box is not on a crack. It falls on the boundary between a bright band and a dark region, which appears to be a frequent false-positive pattern."
cam3_ts1769586851747.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1769586851747.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1769586851747.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1769586851747.txt,0,418,"109,457,48,262","117,491,32,194",82.71,0.9567,1,1,
cam3_ts1769704153624.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1769704153624.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1769704153624.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1769704153624.txt,626,418,"1619,564,277,89","1655,576,205,66",2.26,0.0376,0,0,"The red box is not on a crack. It is on a raised roller feature captured from the production line, which appears to be a frequent false-positive pattern."
cam3_ts1769867912854.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1769867912854.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1769867912854.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1769867912854.txt,919,418,"1361,503,316,240","1402,534,234,178",31.02,0.5495,0,1,
cam3_ts1770111089886.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1770111089886.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1770111089886.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1770111089886.txt,598,418,"1558,547,181,122","1581,563,134,90",21.5,0.2562,0,2,
cam3_ts1770451902935.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1770451902935.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1770451902935.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1770451902935.txt,626,418,"1622,572,265,80","1656,582,196,59",2.14,0.0337,0,2,"The red box is not on a crack. It is on a raised roller feature captured from the production line, which appears to be a frequent false-positive pattern."
cam3_ts1770540556882.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1770540556882.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1770540556882.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1770540556882.txt,626,418,"1620,570,274,82","1655,580,203,61",2.12,0.0349,0,2,"The red box is not on a crack. It is on a raised roller feature captured from the production line, which appears to be a frequent false-positive pattern."
cam3_ts1770547543004.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1770547543004.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1770547543004.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1770547543004.txt,613,418,"382,540,258,96","415,552,191,71",19.19,0.1771,0,2,
cam3_ts1770548680392.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1770548680392.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1770548680392.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1770548680392.txt,632,418,"1544,507,344,154","1589,527,255,114",11.61,0.2263,0,1,
cam3_ts1770554685213.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1770554685213.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1770554685213.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1770554685213.txt,0,418,"382,537,61,99","390,550,45,73",61.12,0.4823,0,1,
cam3_ts1770656804630.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1770656804630.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1770656804630.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1770656804630.txt,0,418,"250,519,190,155","274,539,141,115",30.66,0.4546,0,1,
cam3_ts1770656979821.jpg,cam3,E:\defect\annotation_batch_glass_defect_v1\images\cam3_ts1770656979821.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam3_ts1770656979821.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam3_ts1770656979821.txt,1038,418,"1608,1082,59,80","1616,1093,44,59",71.9,0.3886,0,1,
cam4_ts1763561618548.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1763561618548.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1763561618548.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1763561618548.txt,0,340,"352,890,77,290","362,927,57,215",76.91,0.8771,1,1,
cam4_ts1764049858904.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1764049858904.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1764049858904.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1764049858904.txt,394,340,"255,410,686,252","344,442,508,187",21.16,0.31,0,1,
cam4_ts1764241702117.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1764241702117.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1764241702117.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1764241702117.txt,0,340,"404,888,48,292","412,926,31,216",84.22,0.8954,1,1,
cam4_ts1764383932172.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1764383932172.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1764383932172.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1764383932172.txt,0,340,"0,492,123,147","0,511,91,109",47.12,0.5039,0,1,
cam4_ts1764384252812.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1764384252812.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1764384252812.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1764384252812.txt,0,340,"382,482,254,174","415,505,188,129",34.06,0.4304,0,1,
cam4_ts1764384288324.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1764384288324.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1764384288324.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1764384288324.txt,0,340,"294,426,150,196","314,451,111,145",50.46,0.7057,1,1,
cam4_ts1764533617961.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1764533617961.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1764533617961.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1764533617961.txt,535,340,"1535,515,117,101","1550,528,87,75",40.67,0.3265,0,1,
cam4_ts1764751374742.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1764751374742.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1764751374742.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1764751374742.txt,662,340,"1222,487,80,140","1232,505,59,104",62.82,0.6109,1,1,
cam4_ts1764752172347.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1764752172347.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1764752172347.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1764752172347.txt,0,340,"374,898,162,281","395,934,120,208",58.31,0.7858,1,1,
cam4_ts1764752619883.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1764752619883.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1764752619883.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1764752619883.txt,518,340,"0,416,1115,186","0,440,826,138",7.25,0.184,0,0,
cam4_ts1764753098744.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1764753098744.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1764753098744.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1764753098744.txt,0,340,"488,892,157,270","508,927,116,200",60.5,0.8105,1,1,
cam4_ts1764753173343.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1764753173343.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1764753173343.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1764753173343.txt,0,340,"212,920,104,230","226,950,77,170",67.39,0.9198,1,1,
cam4_ts1764776877911.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1764776877911.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1764776877911.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1764776877911.txt,40,340,"512,888,256,285","545,925,190,211",48.89,0.6859,1,1,
cam4_ts1764791066298.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1764791066298.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1764791066298.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1764791066298.txt,384,340,"720,442,528,211","788,469,391,156",21.67,0.3392,0,1,
cam4_ts1764986750713.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1764986750713.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1764986750713.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1764986750713.txt,62,340,"552,886,220,279","580,922,163,207",52.81,0.733,1,1,
cam4_ts1764986886690.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1764986886690.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1764986886690.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1764986886690.txt,1022,340,"1598,445,48,217","1616,473,11,161",89.38,0.8569,1,0,"The red box is not on a crack. It falls on the boundary between the glass edge and the bright light-band region, which appears to be a frequent false-positive pattern."
cam4_ts1764992421497.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1764992421497.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1764992421497.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1764992421497.txt,0,340,"202,416,177,250","225,449,131,185",55.36,0.708,1,1,
cam4_ts1765269458868.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1765269458868.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1765269458868.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1765269458868.txt,496,340,"270,406,913,262","388,440,676,194",14.65,0.2069,0,1,
cam4_ts1765284251381.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1765284251381.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1765284251381.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1765284251381.txt,909,340,"1485,1000,48,89","1502,1011,14,66",84.11,0.5081,0,1,
cam4_ts1766045380343.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1766045380343.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1766045380343.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1766045380343.txt,0,340,"46,425,111,240","60,456,82,178",68.08,0.8013,1,1,
cam4_ts1766111695823.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1766111695823.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1766111695823.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1766111695823.txt,611,340,"1092,406,238,262","1123,440,176,194",42.09,0.5453,0,1,
cam4_ts1766114037223.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1766114037223.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1766114037223.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1766114037223.txt,1248,340,"2118,939,48,193","2135,964,15,143",88.26,1.0018,1,0,
cam4_ts1766114363511.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1766114363511.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1766114363511.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1766114363511.txt,0,340,"313,891,85,277","324,927,63,205",75.44,0.8908,1,1,
cam4_ts1766156767837.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1766156767837.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1766156767837.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1766156767837.txt,398,340,"974,904,48,273","993,940,11,202",89.04,0.9251,1,1,
cam4_ts1766230116514.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1766230116514.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1766230116514.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1766230116514.txt,58,340,"626,921,65,254","634,954,48,188",79.67,0.9185,1,1,
cam4_ts1766306462711.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1766306462711.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1766306462711.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1766306462711.txt,260,340,"802,528,116,122","817,544,86,90",49.78,0.346,0,1,
cam4_ts1766420365424.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1766420365424.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1766420365424.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1766420365424.txt,1248,340,"2104,472,48,142","2123,490,10,105",88.07,0.7051,1,2,
cam4_ts1766552516189.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1766552516189.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1766552516189.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1766552516189.txt,739,340,"1256,972,167,159","1277,992,124,118",44.03,0.5909,1,1,
cam4_ts1766619078846.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1766619078846.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1766619078846.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1766619078846.txt,1248,340,"2118,948,48,162","2135,969,14,120",88.49,0.8777,1,2,
cam4_ts1766629777456.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1766629777456.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1766629777456.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1766629777456.txt,0,340,"0,987,142,178","0,1010,105,132",51.3,0.6426,1,1,
cam4_ts1766629990508.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1766629990508.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1766629990508.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1766629990508.txt,1005,340,"1516,407,178,254","1539,440,132,188",60.65,0.7169,1,1,
cam4_ts1766630878393.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1766630878393.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1766630878393.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1766630878393.txt,799,340,"1306,882,186,298","1330,921,138,221",65.37,0.7967,1,1,
cam4_ts1766892309991.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1766892309991.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1766892309991.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1766892309991.txt,1106,340,"1597,412,217,213","1625,440,161,158",44.41,0.6112,1,1,
cam4_ts1766894266649.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1766894266649.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1766894266649.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1766894266649.txt,706,340,"1171,976,271,190","1206,1001,201,141",20.57,0.376,0,1,
cam4_ts1766894670807.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1766894670807.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1766894670807.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1766894670807.txt,0,340,"116,427,68,238","125,458,50,176",81.1,0.8691,1,1,
cam4_ts1766894699247.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1766894699247.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1766894699247.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1766894699247.txt,1086,340,"1662,433,48,184","1682,457,9,136",89.31,0.8601,1,2,"The red box is not on a crack. It falls on the boundary between the glass edge and the bright light-band region, which appears to be a frequent false-positive pattern."
cam4_ts1766932408432.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1766932408432.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1766932408432.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1766932408432.txt,353,340,"784,1046,346,111","829,1060,256,82",17.62,0.134,0,1,
cam4_ts1766956464116.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1766956464116.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1766956464116.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1766956464116.txt,427,340,"972,882,111,298","986,921,82,221",66.73,0.8395,1,1,
cam4_ts1767006565326.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1767006565326.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1767006565326.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1767006565326.txt,510,340,"0,410,1044,240","96,441,773,178",12.52,0.2156,0,1,
cam4_ts1767128950223.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1767128950223.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1767128950223.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1767128950223.txt,0,340,"497,884,124,296","513,923,92,219",69.1,0.8303,1,1,
cam4_ts1767319387418.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1767319387418.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1767319387418.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1767319387418.txt,663,340,"1151,422,224,243","1180,454,166,180",49.38,0.6283,1,1,
cam4_ts1767892687051.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1767892687051.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1767892687051.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1767892687051.txt,1056,340,"1544,901,223,277","1573,937,165,205",51.43,0.7056,1,1,
cam4_ts1767933041255.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1767933041255.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1767933041255.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1767933041255.txt,988,340,"1536,926,103,235","1550,957,76,174",67.8,0.8987,1,1,
cam4_ts1767936757950.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1767936757950.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1767936757950.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1767936757950.txt,878,340,"1431,887,93,293","1443,925,69,217",73.39,0.8642,1,1,
cam4_ts1767944697675.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1767944697675.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1767944697675.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1767944697675.txt,1248,340,"2104,468,48,151","2122,487,11,112",88.03,0.7406,1,2,"The red box is not on a crack. It falls on the boundary between a bright band and a dark region, which appears to be a frequent false-positive pattern."
cam4_ts1767978537692.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1767978537692.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1767978537692.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1767978537692.txt,1248,340,"2104,463,48,170","2122,485,11,126",88.3,0.8072,1,0,"The red box is not on a crack. It falls on the boundary between a bright band and a dark region, which appears to be a frequent false-positive pattern."
cam4_ts1768049846443.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1768049846443.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1768049846443.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1768049846443.txt,1248,340,"2100,439,48,201","2114,465,20,149",87.94,0.9282,1,0,"The red box is not on a crack. It falls on the boundary between a bright band and a dark region, which appears to be a frequent false-positive pattern."
cam4_ts1768280003413.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1768280003413.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1768280003413.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1768280003413.txt,936,340,"1474,422,123,220","1490,450,91,163",82.96,0.8514,1,1,
cam4_ts1768639426121.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1768639426121.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1768639426121.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1768639426121.txt,888,340,"1399,428,178,188","1422,453,132,139",45.51,0.6191,1,1,
cam4_ts1768876677571.jpg,cam4,E:\defect\annotation_batch_glass_defect_v1\images\cam4_ts1768876677571.jpg,E:\defect\annotation_batch_glass_defect_v1\overlays\cam4_ts1768876677571.jpg,E:\defect\annotation_batch_glass_defect_v1\labels\cam4_ts1768876677571.txt,856,340,"1432,474,48,111","1448,489,15,82",89.63,0.5792,1,1,
